mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,Experiment
0.20734152793884278,0.007132290141828966,0.013371586799621582,0.0019539346208122268,15,{'n_estimators': 15},0.9985163204747775,0.9970414201183432,0.9977761304670126,0.9977794226498891,0.9985141158989599,0.9933481152993349,0.9977794226498891,0.994818652849741,0.996299037749815,0.994810971089696,0.9966683609247458,0.0016937755559971106,136,RW-L7: Hyperparameter tunning: RF
0.23826735019683837,0.01908570892137574,0.013371849060058593,0.0032156916423210723,16,{'n_estimators': 16},0.9985163204747775,0.9970414201183432,0.9977761304670126,0.9970370370370369,0.9977695167286245,0.9933481152993349,0.9977794226498891,0.9962935507783544,0.9955555555555555,0.994810971089696,0.9965928040198623,0.0015218365006041527,138,RW-L7: Hyperparameter tunning: RF
0.2636993646621704,0.039207011112497754,0.014258241653442383,0.004195531927353564,17,{'n_estimators': 17},0.9985163204747775,0.9963045084996305,0.9985185185185186,0.9970370370370369,0.9970282317979198,0.9940915805022157,0.9977794226498891,0.9955555555555555,0.996299037749815,0.9955555555555555,0.9966685768340913,0.0013312844005893853,135,RW-L7: Hyperparameter tunning: RF
0.30478315353393554,0.05140013232713659,0.016857361793518065,0.006577130551935547,18,{'n_estimators': 18},0.9985163204747775,0.9963045084996305,0.9985185185185186,0.9962935507783544,0.9977695167286245,0.9948263118994827,0.9985185185185186,0.9962935507783544,0.996299037749815,0.994810971089696,0.9968150805035773,0.0013656937283202616,127,RW-L7: Hyperparameter tunning: RF
0.2844406604766846,0.036376220692457405,0.014958429336547851,0.002609364604965216,19,{'n_estimators': 19},0.9985163204747775,0.9963045084996305,0.9985185185185186,0.9977794226498891,0.9977728285077951,0.9940915805022157,0.9985185185185186,0.994818652849741,0.9970414201183432,0.9955555555555555,0.9968917326194984,0.0015423227045149336,117,RW-L7: Hyperparameter tunning: RF
0.32312328815460206,0.060181639528097734,0.015565991401672363,0.003625778418093115,20,{'n_estimators': 20},0.9985163204747775,0.9963045084996305,0.9985185185185186,0.9977794226498891,0.9977728285077951,0.9955621301775148,0.9985185185185186,0.9955555555555555,0.996299037749815,0.994810971089696,0.996963781174171,0.0013425149441809337,111,RW-L7: Hyperparameter tunning: RF
0.3039890766143799,0.03016152044950865,0.015260863304138183,0.0035051981050662306,21,{'n_estimators': 21},0.9985163204747775,0.9963045084996305,0.9985185185185186,0.9977794226498891,0.9977728285077951,0.9948263118994827,0.9985185185185186,0.994818652849741,0.996299037749815,0.9948186528497409,0.9968172772517908,0.0015165236413711063,124,RW-L7: Hyperparameter tunning: RF
0.29311175346374513,0.011361693970212647,0.0146651029586792,0.002758691286835256,22,{'n_estimators': 22},0.9985163204747775,0.9963045084996305,0.9985185185185186,0.9977794226498891,0.9970238095238095,0.9948263118994827,0.9985185185185186,0.9955555555555555,0.9970370370370369,0.994810971089696,0.9968890973766914,0.0013958640641973988,122,RW-L7: Hyperparameter tunning: RF
0.3375007390975952,0.02639393373957392,0.016450977325439452,0.003996459420962785,23,{'n_estimators': 23},0.9985163204747775,0.9955686853766618,0.9985185185185186,0.9977794226498891,0.9985141158989599,0.9948263118994827,0.9977794226498891,0.994818652849741,0.996299037749815,0.9948186528497409,0.9967439140917476,0.001556867142836694,130,RW-L7: Hyperparameter tunning: RF
0.34058852195739747,0.024914382476546777,0.015557098388671874,0.002720046029498851,24,{'n_estimators': 24},0.9985163204747775,0.9963045084996305,0.9985185185185186,0.9977794226498891,0.9985141158989599,0.9948263118994827,0.9985185185185186,0.994818652849741,0.9970370370370369,0.994810971089696,0.996964437743625,0.0015671167070092343,110,RW-L7: Hyperparameter tunning: RF
0.316665506362915,0.020972199154529872,0.015553689002990723,0.0031237046715659527,25,{'n_estimators': 25},0.9985163204747775,0.9963045084996305,0.9985185185185186,0.9977794226498891,0.9985141158989599,0.9948263118994827,0.9985185185185186,0.994818652849741,0.996299037749815,0.9948186528497409,0.9968914059909073,0.0015782798243790556,118,RW-L7: Hyperparameter tunning: RF
0.3512604236602783,0.019668229973736528,0.014959979057312011,0.0019454395033949383,26,{'n_estimators': 26},0.9985163204747775,0.9963045084996305,0.9985185185185186,0.9977794226498891,0.9985141158989599,0.9940828402366864,0.9985185185185186,0.9955555555555555,0.996299037749815,0.9940740740740741,0.9968162912176425,0.0017206371518988558,126,RW-L7: Hyperparameter tunning: RF
0.3670151710510254,0.017289331677593375,0.01565697193145752,0.002449124607605911,27,{'n_estimators': 27},0.9985163204747775,0.9955686853766618,0.9985185185185186,0.9977794226498891,0.9985141158989599,0.9940915805022157,0.9985185185185186,0.9940828402366864,0.996299037749815,0.9948186528497409,0.9966707692775783,0.0018164292658420548,133,RW-L7: Hyperparameter tunning: RF
0.3840691566467285,0.025715505593755423,0.018752288818359376,0.0038239700459351857,28,{'n_estimators': 28},0.9985163204747775,0.9970414201183432,0.9985185185185186,0.9977794226498891,0.9985141158989599,0.9940828402366864,0.9985185185185186,0.9940828402366864,0.9970370370370369,0.9955555555555555,0.9969646589244971,0.0017002273601391675,109,RW-L7: Hyperparameter tunning: RF
0.41629140377044677,0.02075586834339058,0.017448925971984865,0.003169090541139166,29,{'n_estimators': 29},0.9977761304670126,0.9955686853766618,0.9985185185185186,0.9977794226498891,0.9977728285077951,0.9940828402366864,0.9977794226498891,0.9940828402366864,0.996299037749815,0.9948186528497409,0.9964478379242696,0.0016121302006178585,139,RW-L7: Hyperparameter tunning: RF
0.4197785139083862,0.017144167328401044,0.018253445625305176,0.0029369298882990593,30,{'n_estimators': 30},0.9985163204747775,0.9970414201183432,0.9985185185185186,0.9977794226498891,0.9985141158989599,0.9940828402366864,0.9985185185185186,0.994818652849741,0.9970370370370369,0.9955555555555555,0.9970382401858024,0.0015860028961190333,103,RW-L7: Hyperparameter tunning: RF
0.42705526351928713,0.021444363354650466,0.018561887741088866,0.0022686463485560864,31,{'n_estimators': 31},0.9985163204747775,0.9955686853766618,0.9985185185185186,0.9977794226498891,0.9977728285077951,0.9940828402366864,0.9985185185185186,0.9940828402366864,0.9970370370370369,0.9955555555555555,0.9967432567112124,0.0016915292603504443,131,RW-L7: Hyperparameter tunning: RF
0.43632805347442627,0.016852435731530734,0.018754124641418457,0.003444391923635038,32,{'n_estimators': 32},0.9985163204747775,0.9977794226498891,0.9985185185185186,0.9970370370370369,0.9985141158989599,0.9940828402366864,0.9985185185185186,0.9955555555555555,0.9970370370370369,0.9955555555555555,0.9971114921482535,0.0014957329464484134,99,RW-L7: Hyperparameter tunning: RF
0.4298479318618774,0.01738303011100305,0.022646164894104003,0.011022424201585307,33,{'n_estimators': 33},0.9985163204747775,0.9977794226498891,0.9985185185185186,0.9977794226498891,0.9977728285077951,0.9940828402366864,0.9985185185185186,0.994818652849741,0.9970370370370369,0.9955555555555555,0.9970379116998407,0.0015512834364218534,104,RW-L7: Hyperparameter tunning: RF
0.4496976375579834,0.02060690041986454,0.018545699119567872,0.0032464277568758004,34,{'n_estimators': 34},0.9985163204747775,0.9977794226498891,0.9985185185185186,0.9977794226498891,0.9985141158989599,0.9940828402366864,0.9985185185185186,0.994818652849741,0.9970370370370369,0.9955555555555555,0.9971120404389572,0.001601528283372511,98,RW-L7: Hyperparameter tunning: RF
0.4539805889129639,0.016988226831156653,0.01934797763824463,0.0028280378964590323,35,{'n_estimators': 35},0.9985163204747775,0.9963045084996305,0.9985185185185186,0.9977794226498891,0.9977728285077951,0.9940828402366864,0.9985185185185186,0.9940828402366864,0.9970370370370369,0.9955555555555555,0.9968168390235095,0.0016544319566729145,125,RW-L7: Hyperparameter tunning: RF
0.4676493167877197,0.027085318524398636,0.01924862861633301,0.00338771735052515,36,{'n_estimators': 36},0.9985163204747775,0.9977794226498891,0.9985185185185186,0.9977794226498891,0.9970282317979198,0.9940828402366864,0.9985185185185186,0.9940828402366864,0.9970370370370369,0.9955555555555555,0.9968898707675476,0.0016466016615841548,121,RW-L7: Hyperparameter tunning: RF
0.477519154548645,0.030028487886317855,0.01974945068359375,0.0023957587739149295,37,{'n_estimators': 37},0.9985163204747775,0.9955686853766618,0.9985185185185186,0.9977794226498891,0.9970282317979198,0.9940828402366864,0.9985185185185186,0.9940828402366864,0.9970370370370369,0.9955555555555555,0.9966687970402249,0.001660676448797508,134,RW-L7: Hyperparameter tunning: RF
0.48680527210235597,0.05512077079651961,0.029712152481079102,0.025313682633626,38,{'n_estimators': 38},0.9985163204747775,0.9970414201183432,0.9985185185185186,0.9977794226498891,0.9970282317979198,0.9940828402366864,0.9985185185185186,0.9955555555555555,0.9970370370370369,0.9955555555555555,0.99696334204628,0.0014209726024609608,114,RW-L7: Hyperparameter tunning: RF
0.49591152667999266,0.05826473621751243,0.030207395553588867,0.027982594493981935,39,{'n_estimators': 39},0.9985163204747775,0.9963045084996305,0.9985185185185186,0.9977794226498891,0.9970282317979198,0.9940828402366864,0.9985185185185186,0.994818652849741,0.996299037749815,0.9955555555555555,0.9967421606851051,0.0015226320328271326,132,RW-L7: Hyperparameter tunning: RF
0.44352481365203855,0.01825578432846987,0.019443798065185546,0.0025928699765131284,40,{'n_estimators': 40},0.9985163204747775,0.9970414201183432,0.9985185185185186,0.9977794226498891,0.9970282317979198,0.9940828402366864,0.9985185185185186,0.9955555555555555,0.9970326409495549,0.9955555555555555,0.9969629024375319,0.001420950415152502,115,RW-L7: Hyperparameter tunning: RF
